year,last_name, first_name,player_id,pitch_hand,api_pitch_type,n_pitches,release_speed,spin_rate,movement_inches,alan_active_spin_pct,active_spin,hawkeye_measured,movement_inferred,api_pitch_name,active_spin_formatted,hawkeye_measured_clock_minutes,movement_inferred_clock_minutes,diff_measured_inferred,diff2,diff_measured_inferred_minutes,hawkeye_measured_clock_hh,hawkeye_measured_clock_mm,movement_inferred_clock_hh,movement_inferred_clock_mm,diff_clock_hh,diff_clock_mm,hawkeye_measured_clock_label,movement_inferred_clock_label,diff_clock_label
,Poteet, Cody,547001,R,FF,267,93.6,2423,17.1,0.7923158288896757,0.7958710234761939,144.52501135727903,153.65332077302926,4-Seam Fastball,80,75,60,-9.128309415750238,9.128309415750218,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Sulser, Cole,642121,R,FF,545,93.2,2289,19.8,0.9198569597299266,0.9729649389691307,150.89079684794763,153.78179198244072,4-Seam Fastball,97,60,765,-2.890995134493096,2.8909951344931026,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Abbott, Cory,676265,R,FF,206,92.6,2321,19.5,0.907725752407686,0.9594056707661737,145.25636741922193,148.94832450058237,4-Seam Fastball,96,75,60,-3.6919570813604423,3.691957081360453,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Bard, Daniel,453268,R,FF,419,97.4,2727,13.6,0.6764542264886739,0.7522376804722484,136.11292161072177,132.68903980292478,4-Seam Fastball,75,90,90,3.423881807796988,3.423881807796991,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Duffy, Danny,518633,L,FF,435,93.7,2274,19.6,0.9197160439284692,0.9665867357188982,200.29674750303275,196.4112794367814,4-Seam Fastball,97,675,690,3.8854680662513488,3.885468066251338,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Price, David,456034,L,FF,211,92.9,2018,15.3,0.7887533576559661,0.9189325134516588,224.01979381419605,217.7603367222423,4-Seam Fastball,92,630,645,6.259457091953749,6.259457091953787,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Kremer, Dean,665152,R,FF,545,92.6,2308,19.7,0.9096011310956928,0.9540290806437928,149.93282201087698,150.06434288948023,4-Seam Fastball,95,60,60,-0.13152087860325423,0.13152087860326597,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Bundy, Dylan,605164,R,FF,515,90.7,2491,19.7,0.8734618135954301,0.8854386385370663,160.11821898612845,164.17831820667897,4-Seam Fastball,89,765,750,-4.060099220550512,4.060099220550511,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Cease, Dylan,656302,R,FF,1375,96.7,2543,18.9,0.8664864643042333,0.9001079201529596,165.0590730147513,165.93284997437644,4-Seam Fastball,90,750,750,-0.8737769596251326,0.8737769596251446,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Floro, Dylan,571670,R,FF,328,93.8,2233,17.9,0.8525372941111606,0.8993653254782868,136.42221347227445,145.3429304513442,4-Seam Fastball,90,90,75,-8.920716979069738,8.92071697906973,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Díaz, Edwin,621242,R,FF,621,98.8,2288,18.9,0.9078614497893382,0.9765148092324961,122.87546722639223,124.95107186913422,4-Seam Fastball,98,120,105,-2.075604642741993,2.075604642741986,15,2,0,1,45,0,15,2:00,1:45,+0H 15M
,Cole, Gerrit,543037,R,FF,1396,97.7,2452,21.5,0.9870504923105609,0.9832906693667113,143.6922241259835,144.29611370661104,4-Seam Fastball,98,75,75,-0.6038895806275377,0.6038895806275297,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Jax, Griffin,643377,R,FF,641,92.6,2306,19.9,0.9429427345808894,0.9739352942778977,137.43414594268808,140.62576900334534,4-Seam Fastball,97,90,75,-3.191623060657264,3.1916230606572813,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Kennedy, Ian,453178,R,FF,739,94.1,2429,20.5,0.9411424539355051,0.9752198017425022,143.40837070492339,146.62131098072032,4-Seam Fastball,98,75,60,-3.2129402757969387,3.212940275796939,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Brubaker, JT,664141,R,FF,472,92.9,2180,17.8,0.854888995928428,0.9284155078200974,143.73956725167386,149.231385116457,4-Seam Fastball,93,75,60,-5.491817864783144,5.491817864783148,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Brentz, Jake,641394,L,FF,633,96.9,2249,17.2,0.8364111257754475,0.8708895294110327,220.341122759361,215.6516878930885,4-Seam Fastball,87,645,645,4.6894348662725065,4.6894348662725065,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Junis, Jakob,596001,R,FF,217,90.8,2243,14.6,0.6819479010972631,0.7518260383662759,142.66584298153538,155.85243265663692,4-Seam Fastball,75,75,765,-13.186589675101544,13.186589675101551,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Rogers, Josh,642028,L,FF,274,90.5,2078,19.1,0.9235711210000518,0.9905826753843079,222.52769102070388,218.96567238085754,4-Seam Fastball,99,630,645,3.562018639846343,3.5620186398463556,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Taylor, Josh,657031,L,FF,285,94.6,2251,15.9,0.7442397853246455,0.8159063821420075,208.0291258829677,193.64719429655585,4-Seam Fastball,82,660,690,14.381931586411838,14.381931586411842,-30,11,0,11,30,0,30,11:00,11:30,-0H 30M
,Gray, Josiah,680686,R,FF,626,94.6,2254,19.9,0.9612759319206652,0.9951179121560281,149.32508224367785,150.1675754721721,4-Seam Fastball,100,60,60,-0.8424932284942486,0.8424932284942349,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Minaya, Juan,573668,R,FF,336,95.2,2236,17.5,0.8513137142080478,0.9103369601902921,132.26390491537302,139.62625723808424,4-Seam Fastball,91,90,75,-7.362352322711217,7.362352322711228,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Dunn, Justin,643290,R,FF,440,93.7,2360,20.7,0.9309714568394354,0.9529097218219357,147.40055604448403,151.22176968513222,4-Seam Fastball,95,60,60,-3.821213640648182,3.821213640648189,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Akin, Keegan,669211,L,FF,1009,92,2337,20.7,0.955158685851306,0.9691710524672245,216.4806061210885,212.7945204755154,4-Seam Fastball,97,645,660,3.686085645573087,3.6860856455730744,-15,10,45,11,0,0,15,10:45,11:00,-0H 15M
,Maeda, Kenta,628317,R,FF,460,90.6,2264,17.2,0.8070778837399832,0.8734965962535596,145.81471093902843,151.91302580032138,4-Seam Fastball,87,75,60,-6.098314861292948,6.0983148612929385,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Gibson, Kyle,502043,R,FF,364,92.8,2289,16.7,0.7839837675750453,0.8628368286826656,150.64133721030115,159.78318082498174,4-Seam Fastball,86,60,765,-9.141843614680596,9.141843614680592,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Keller, Kyle,664918,R,FF,363,94.5,2308,18.5,0.8847633218006039,0.9273136495502766,154.9408782949441,155.96245073492193,4-Seam Fastball,93,765,765,-1.021572439977831,1.0215724399778279,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Muller, Kyle,666205,L,FF,280,93.4,2435,16,0.7555677309813561,0.8157809829702027,216.83397067109672,204.67138968240658,4-Seam Fastball,82,645,675,12.162580988690138,12.162580988690134,-30,10,45,11,15,0,30,10:45,11:15,-0H 30M
,Zimmer, Kyle,622092,R,FF,468,94.1,2249,14.7,0.7084977573116232,0.8526833989485395,180.02383720557515,181.9079542412487,4-Seam Fastball,85,720,720,-1.8841170356735404,1.8841170356735382,0,12,0,12,0,0,0,12:00,12:00, 0H 00M
,Allen, Logan,663531,L,FF,368,92.7,1992,16.5,0.8205465871228397,0.9274490567589783,215.90899478095818,205.8415726536817,4-Seam Fastball,93,645,675,10.067422127276473,10.067422127276505,-30,10,45,11,15,0,30,10:45,11:15,-0H 30M
,Garcia, Luis,677651,R,FF,1114,93.3,2354,18.7,0.8643984069483399,0.8867413391380897,156.44172310908283,163.75808723013404,4-Seam Fastball,89,765,750,-7.316364121051208,7.316364121051226,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Oviedo, Luis,665854,R,FF,292,94.3,2199,18,0.8761349872163414,0.9482871597203811,149.77275959865798,153.72772122749245,4-Seam Fastball,95,60,60,-3.954961628834468,3.9549616288344747,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Weaver, Luke,596133,R,FF,685,93.6,2457,18.7,0.8772111715601435,0.9544301543789712,156.81039900605862,155.51177165819087,4-Seam Fastball,95,765,765,1.2986273478677504,1.2986273478677615,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Barnes, Matt,598264,R,FF,457,95.8,2276,20.4,0.9517807719242377,0.9971379230185444,141.9554933034761,145.99249827064867,4-Seam Fastball,100,75,75,-4.037004967172578,4.037004967172595,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Foster, Matt,641582,R,FF,459,93.6,2299,19.5,0.9162529880839397,0.9780537738662537,157.5902752079343,159.1237434642707,4-Seam Fastball,98,765,765,-1.5334682563363913,1.5334682563364017,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Harvey, Matt,518774,R,FF,748,93.4,2154,18.9,0.9022345618889396,0.9783644600501188,137.7676391873979,136.7401440103053,4-Seam Fastball,98,90,90,1.0274951770925895,1.027495177092579,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Kranick, Max,668820,R,FF,327,94.2,2136,18.1,0.8862159344432986,0.9588126652472575,155.6007947133405,157.6331171861243,4-Seam Fastball,96,765,765,-2.032322472783818,2.0323224727838025,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Diaz, Miguel,622766,R,FF,321,94.4,2188,19.7,0.9534120425173013,0.972931145198773,133.78440869401385,136.9346126317668,4-Seam Fastball,97,90,90,-3.1502039377529627,3.1502039377529565,0,1,30,1,30,0,0,1:30,1:30, 0H 00M
,Mayers, Mike,594577,R,FF,465,94.5,2348,19.9,0.9230521754089843,0.9346848173729222,139.8959619872642,143.15323402236862,4-Seam Fastball,93,75,75,-3.257272035104421,3.2572720351044233,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,White, Mitch,669952,R,FF,395,94.4,2332,16.6,0.7784768517964294,0.8117113920911613,162.48229034555422,169.57989266886204,4-Seam Fastball,81,750,735,-7.097602323307825,7.097602323307809,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Sewald, Paul,623149,R,FF,642,92.3,2444,18.3,0.8222310120957579,0.8220683807124843,125.37377645748356,134.92986898525777,4-Seam Fastball,82,105,90,-9.556092527774211,9.556092527774231,15,1,45,1,30,0,15,1:45,1:30,+0H 15M
,Knehr, Reiss,663753,R,FF,277,93.5,2395,16.5,0.7694108646570986,0.8241029342447965,146.997644441009,157.5774675568568,4-Seam Fastball,82,60,765,-10.579823115847802,10.579823115847804,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Tepera, Ryan,572193,R,FF,315,93.3,2243,18.3,0.8714476991334478,0.9463863872921519,145.89045860484993,153.419296981503,4-Seam Fastball,95,75,60,-7.528838376653084,7.528838376653062,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Stanek, Ryne,592773,R,FF,688,97.6,2228,19.2,0.9213759921811622,0.990985716381007,146.35364560494654,145.97430604905057,4-Seam Fastball,99,60,75,0.37933955589596735,0.37933955589595536,-15,1,0,1,15,0,15,1:00,1:15,-0H 15M
,Hentges, Sam,656529,L,FF,517,94.6,2156,15.7,0.7667066631792216,0.885701721147619,212.35363390590175,204.5502401458094,4-Seam Fastball,89,660,675,7.803393760092348,7.803393760092321,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Watson, Tony,453265,L,FF,210,92.5,2312,17.6,0.8260057330717636,0.9289668468173975,242.60322750853268,237.97057265146753,4-Seam Fastball,93,600,600,4.632654857065148,4.632654857065169,0,10,0,10,0,0,0,10:00,10:00, 0H 00M
,Mahle, Tyler,641816,R,FF,1689,94,2335,20.8,0.9813848468918217,0.9969744042374412,140.67003330856355,142.63326766099996,4-Seam Fastball,100,75,75,-1.963234352436416,1.9632343524364149,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Wells, Tyler,669330,R,FF,498,95.2,2428,19.9,0.9074157427223285,0.942478335341918,162.60864210831562,167.5698309838202,4-Seam Fastball,94,750,750,-4.961188875504575,4.961188875504559,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Zuber, Tyler,676604,R,FF,290,94.6,2228,18.1,0.8728489612800472,0.9244157765880763,142.73060736326426,148.75957002932356,4-Seam Fastball,92,75,60,-6.0289626660593,6.028962666059291,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Lowther, Zac,675912,L,FF,307,90.7,2207,19.7,0.9210846618857873,0.9901888818917403,220.6589951884705,220.2330894764765,4-Seam Fastball,99,645,645,0.4259057119940053,0.42590571199400534,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Plesac, Zach,668676,R,FF,912,92.8,2048,18.8,0.9266575376828453,0.9927078121642605,149.5038334711991,150.81690284262027,4-Seam Fastball,99,60,60,-1.3130693714211645,1.3130693714211468,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Civale, Aaron,650644,R,FF,425,91.4,2327,17.2,0.7928473723342647,0.8437867426638833,164.51856166447175,168.30401430316215,4-Seam Fastball,84,750,750,-3.7854526386904013,3.7854526386904173,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Colomé, Alex,517008,R,FF,324,93.7,2101,17.8,0.8730967604291825,0.9714606867648415,169.2096086332099,172.2270072364064,4-Seam Fastball,97,735,735,-3.017398603196483,3.017398603196477,0,12,15,12,15,0,0,12:15,12:15, 0H 00M
,Garrett, Amir,607237,L,FF,402,94.8,2246,17.5,0.8415193423702916,0.9135778577161325,213.38119029393704,214.15498933245271,4-Seam Fastball,91,660,645,-0.7737990385156763,0.7737990385157169,15,11,0,10,45,0,15,11:00,10:45,+0H 15M
,Wantz, Andrew,681806,R,FF,217,93.2,2287,16.9,0.794080658656243,0.8086979606697539,154.79305929743572,164.49964224916948,4-Seam Fastball,81,765,750,-9.706582951733765,9.706582951733767,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Davis, Austin,656354,L,FF,245,93.6,2162,16.8,0.8183154584839982,0.9304799550967388,220.20280856409468,214.47760518212084,4-Seam Fastball,93,645,645,5.7252033819738415,5.7252033819738966,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Parker, Blake,453284,R,FF,330,90.7,2002,15.3,0.765618682293422,0.899745219480706,161.8126164907841,169.63539849893067,4-Seam Fastball,90,750,735,-7.822782008146561,7.822782008146549,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Taylor, Blake,642130,L,FF,540,93.1,2320,15.4,0.7125313354858862,0.7307782475003995,183.44581883040834,167.8845520289119,4-Seam Fastball,73,720,750,15.56126680149643,15.561266801496437,-30,12,0,12,30,0,30,12:00,12:30,-0H 30M
,Martin, Brett,656685,L,FF,221,93.6,2195,15.7,0.7546621188291363,0.8891919555879364,209.4371194078157,202.56545795399458,4-Seam Fastball,89,660,675,6.871661453821105,6.871661453821066,-15,11,0,11,15,0,15,11:00,11:15,-0H 15M
,Wilson, Bryse,669060,R,FF,491,93,2023,15.3,0.7707348107958116,0.8762661959529818,142.78691557686827,154.25183098653778,4-Seam Fastball,88,75,765,-11.464915409669516,11.464915409669505,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Flexen, Chris,623167,R,FF,1118,92.8,2107,17.9,0.8577247805518398,0.920030669834298,164.76407878235852,173.1914875043841,4-Seam Fastball,92,750,735,-8.427408722025575,8.427408722025595,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,Martin, Chris,455119,R,FF,266,94.8,2118,15.8,0.7940423284891429,0.9135259203293717,148.66364685554336,150.13519151853228,4-Seam Fastball,91,60,60,-1.4715446629889186,1.4715446629889217,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Knebel, Corey,608349,R,FF,232,96.3,2403,17.3,0.8121953391486029,0.9012281830322212,156.2310492833102,160.50723689803561,4-Seam Fastball,90,765,765,-4.276187614725416,4.276187614725421,0,12,45,12,45,0,0,12:45,12:45, 0H 00M
,Lynch, Daniel,663738,L,FF,508,93.8,2114,16.5,0.8182046633862975,0.9119352696370895,209.45956721799936,207.80168219499552,4-Seam Fastball,91,660,660,1.6578850230038427,1.6578850230038407,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Bednar, David,670280,R,FF,520,96.7,2290,18.6,0.8953874110226507,0.9709668569380053,145.10619910807813,149.9820099956599,4-Seam Fastball,97,75,60,-4.875810887581764,4.875810887581768,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Swanson, Erik,657024,R,FF,334,94.7,2300,20.5,0.9580570898357004,0.9884252944677009,152.9751328513222,154.30469393322042,4-Seam Fastball,99,60,765,-1.3295610818982198,1.3295610818982262,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Holland, Greg,518813,R,FF,400,92.8,2237,17,0.8126978133176141,0.8772174667454052,172.1976872713102,179.39160455359826,4-Seam Fastball,88,735,720,-7.193917282288055,7.193917282288049,15,12,15,12,0,0,15,12:15,12:00,+0H 15M
,Ynoa, Huascar,660623,R,FF,596,96.5,2144,18.2,0.9192899705304818,0.9786802120365344,150.2697637263009,153.37878178074786,4-Seam Fastball,98,60,60,-3.109018054446949,3.109018054446944,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Ryu, Hyun Jin,547943,L,FF,962,90,1944,17.5,0.8680659240328669,0.9805570271749484,226.0484412517813,225.97212488155554,4-Seam Fastball,98,630,630,0.07631637022575433,0.07631637022576183,0,10,30,10,30,0,0,10:30,10:30, 0H 00M
,Anderson, Ian,666120,R,FF,1020,94.6,2044,17.8,0.9041762930144671,0.9964834824624987,157.42400937791442,161.60007369513272,4-Seam Fastball,100,765,750,-4.176064317218305,4.176064317218324,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Barnes, Jacob,606930,R,FF,313,94.7,2394,18.4,0.8491112868121944,0.8680533496682834,162.32216937276442,171.24959500635308,4-Seam Fastball,87,750,735,-8.927425633588655,8.927425633588657,15,12,30,12,15,0,15,12:30,12:15,+0H 15M
,deGrom, Jacob,594798,R,FF,703,99.2,2418,18.6,0.8738896625374359,0.944171232642371,144.2700371738348,149.38030787065736,4-Seam Fastball,94,75,60,-5.1102706968225675,5.110270696822577,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Diekman, Jake,518617,L,FF,609,95.4,2223,19.6,0.9346201301410206,0.9843649880503049,234.28789503066855,228.89807524427465,4-Seam Fastball,98,615,615,5.3898197863939,5.389819786393916,0,10,15,10,15,0,0,10:15,10:15, 0H 00M
,Hoffman, Jeff,656546,R,FF,754,94.3,2470,20.8,0.964083555536937,0.9872563188577738,147.84833568277708,148.57337778013095,4-Seam Fastball,99,60,60,-0.725042097353878,0.7250420973538731,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Soria, Joakim,465657,R,FF,359,92.8,2337,17.9,0.85038771475371,0.8805072047276166,153.71102532431468,163.14448572949541,4-Seam Fastball,88,60,750,-9.433460405180739,9.433460405180723,30,1,0,12,30,0,30,1:00,12:30,+0H 30M
,Jiménez, Joe,641729,R,FF,468,94.7,2494,19.5,0.8952382998772331,0.9010621828549584,149.1246859635557,153.18875310607257,4-Seam Fastball,90,60,60,-4.064067142516876,4.064067142516865,0,1,0,1,0,0,0,1:00,1:00, 0H 00M
,Musgrove, Joe,605397,R,FF,574,93.3,2596,13.3,0.5874094834908851,0.629206281655102,144.43350128163348,155.31757091453704,4-Seam Fastball,63,75,765,-10.88406963290356,10.884069632903554,30,1,15,12,45,0,30,1:15,12:45,+0H 30M
,Payamps, Joel,606303,R,FF,330,94.8,2433,18.5,0.8523854948434413,0.8499421774246495,145.8323108634475,149.21203804863174,4-Seam Fastball,85,75,60,-3.3797271851842368,3.37972718518424,15,1,15,1,0,0,15,1:15,1:00,+0H 15M
,Oviedo, Johan,670912,R,FF,575,94.9,2255,12.6,0.6159535477551015,0.7259188552182133,156.08708498997663,149.87312714865095,4-Seam Fastball,73,765,60,6.21395784132568,6.2139578413256835,-15,12,45,1,0,0,15,12:45,1:00,-0H 15M
,Curtiss, John,595928,R,FF,350,94.9,2269,17.8,0.8459178248242093,0.9178708436641658,149.938515259632,159.47055455607705,4-Seam Fastball,92,60,765,-9.532039296445049,9.532039296445038,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Cueto, Johnny,456501,R,FF,648,91.8,2234,19.1,0.8933050734321095,0.9349936240922879,135.82566887323972,140.55860353756307,4-Seam Fastball,93,90,75,-4.732934664323352,4.732934664323329,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Lyles, Jordan,543475,R,FF,1168,93,2278,19,0.8967472899018587,0.9209858789854871,151.98781498687438,157.32858818254033,4-Seam Fastball,92,60,765,-5.340773195665946,5.340773195665943,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Alcala, Jorge,660896,R,FF,318,97.4,2346,19.1,0.9079539995496488,0.9562835350115445,139.9980817946636,144.3607762553077,4-Seam Fastball,96,75,75,-4.362694460644121,4.362694460644132,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,López, Jorge,605347,R,FF,456,95.3,1977,17.6,0.886424347426196,0.9662081431469597,141.48509736929725,145.59361155544948,4-Seam Fastball,97,75,75,-4.1085141861522345,4.108514186152268,0,1,15,1,15,0,0,1:15,1:15, 0H 00M
,Suarez, José,660761,L,FF,644,92.9,2190,17.1,0.8116068446473563,0.902536706318168,223.2133167191746,213.80085738374754,4-Seam Fastball,90,630,645,9.412459335427059,9.412459335427076,-15,10,30,10,45,0,15,10:30,10:45,-0H 15M
,Ureña, José,570632,R,FF,278,94.2,2106,16.3,0.7989618782197202,0.8996369602644925,136.8660062223948,144.64317562510067,4-Seam Fastball,90,90,75,-7.77716940270588,7.77716940270588,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Urías, Julio,628711,L,FF,1328,94.1,2500,17.3,0.7950046329793612,0.8070841021988776,205.72734606631738,192.76489873086197,4-Seam Fastball,81,675,690,12.962447335455408,12.962447335455433,-15,11,15,11,30,0,15,11:15,11:30,-0H 15M
,Ginkel, Kevin,656464,R,FF,311,94.7,2387,18.8,0.8928151561737268,0.9218453352885169,137.9797511537767,144.22192739836208,4-Seam Fastball,92,90,75,-6.24217624458538,6.242176244585364,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Whitley, Kodi,676831,R,FF,228,93.7,2248,20,0.9442955876408914,0.9915913191134206,162.32256795109345,162.05411704590318,4-Seam Fastball,99,750,750,0.2684509051902637,0.26845090519027665,0,12,30,12,30,0,0,12:30,12:30, 0H 00M
,Allard, Kolby,663465,L,FF,958,91.5,2121,18.3,0.8809258673896456,0.9573969100434149,212.09322751859355,206.57233350916366,4-Seam Fastball,96,660,660,5.520894009429895,5.520894009429873,0,11,0,11,0,0,0,11:00,11:00, 0H 00M
,Patiño, Luis,672715,R,FF,826,95.7,2415,18.6,0.8566434169013535,0.8697814502573122,160.7723504305497,166.51505913844642,4-Seam Fastball,87,765,750,-5.742708707896725,5.742708707896738,15,12,45,12,30,0,15,12:45,12:30,+0H 15M
,Jackson, Luke,592426,R,FF,374,95.8,2208,18.6,0.9155058883174299,0.9574024134480777,151.04710716255374,156.56617987626746,4-Seam Fastball,96,60,765,-5.519072713713712,5.519072713713706,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Manning, Matt,666159,R,FF,588,93.5,2054,16.5,0.8264339439455965,0.9115745739253582,160.99985776176896,169.87830189722996,4-Seam Fastball,91,765,735,-8.878444135460995,8.878444135460956,30,12,45,12,15,0,30,12:45,12:15,+0H 30M
,Boyd, Matthew,571510,L,FF,535,92,2333,18.3,0.8400994211852801,0.894999834385538,219.79126185141365,217.8218752036949,4-Seam Fastball,89,645,645,1.9693866477187498,1.969386647718763,0,10,45,10,45,0,0,10:45,10:45, 0H 00M
,Scherzer, Max,453286,R,FF,1303,94.3,2436,19,0.8724130712733498,0.9070137188610956,138.74277799213408,144.57416614375575,4-Seam Fastball,91,90,75,-5.831388151621667,5.831388151621658,15,1,30,1,15,0,15,1:30,1:15,+0H 15M
,Keller, Mitch,656605,R,FF,1051,93.8,2354,16.6,0.7783840276845495,0.8546964044018613,153.08976937721715,155.45023611661088,4-Seam Fastball,85,60,765,-2.360466739393729,2.360466739393718,15,1,0,12,45,0,15,1:00,12:45,+0H 15M
,Neidert, Nick,663734,R,FF,281,91.7,2071,18.5,0.8946716178355794,0.9958068606288042,132.68358927413735,127.38308293168676,4-Seam Fastball,100,90,105,5.300506342450589,5.300506342450594,-15,1,30,1,45,0,15,1:30,1:45,-0H 15M
